"V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13","V14","V15","V16","V17","V18"
"2017-04-06 17:30:00",2218,82,130,278,31,146,34,244,328,142,36,10,54,36,NA,66,16
"2017-04-06 18:00:00",2182,82,126,260,30,148,38,238,346,156,36,12,50,34,NA,66,18
"2017-04-06 18:30:00",2116,86,126,260,29.6,142,34,248,314,160,38,12,48,36,NA,70,16
"2017-04-06 19:00:00",1958,84,116,244,29.2,110,32,224,284,132,34,10,42,38,NA,68,16
"2017-04-06 19:30:00",1856,80,98,226,29,94,26,196,260,114,42,12,42,48,NA,66,16
"2017-04-06 20:00:00",1754,82,102,212,29,88,22,190,242,108,34,12,44,28,NA,60,16
"2017-04-06 20:30:00",1672,76,94,188,29,88,22,178,224,102,38,12,36,22,NA,56,14
"2017-04-06 21:00:00",1496,76,112,150,29,86,20,176,218,70,28,12,30,16,NA,44,14
"2017-04-06 21:30:00",1380,76,90,126,29,68,14,176,214,46,24,8,30,10,NA,28,14
"2017-04-06 22:00:00",1216,68,80,122,29,68,10,152,220,40,4,12,30,12,NA,28,8
"2017-04-06 22:30:00",1160,64,74,124,28.8,64,10,150,208,40,4,10,30,8,NA,28,16
"2017-04-06 23:00:00",1136,58,76,120,28.8,60,10,142,198,30,4,10,28,6,NA,26,12
"2017-04-06 23:30:00",1134,58,70,124,28.8,58,8,146,196,28,8,12,30,8,NA,28,14
"2017-04-07 00:00:00",1100,64,38,76,8,18,32,174,220,8,NA,60,20,18,104,14,26
"2017-04-07 00:30:00",1096,62,50,74,6,18,32,178,220,8,NA,64,24,16,112,16,28
"2017-04-07 01:00:00",1112,64,68,72,4,20,28,176,228,8,NA,64,26,18,104,16,28
"2017-04-07 01:30:00",1090,62,42,78,4,22,34,176,230,8,NA,64,24,20,106,16,28
"2017-04-07 02:00:00",1072,64,36,72,6,18,30,176,228,8,NA,62,20,18,102,20,28
"2017-04-07 02:30:00",1082,68,38,78,4,18,30,180,222,8,NA,62,22,18,110,14,28
"2017-04-07 03:00:00",1088,64,36,76,4,20,32,178,224,8,NA,64,22,18,108,16,28
"2017-04-07 03:30:00",1074,64,34,76,4,20,32,182,214,10,NA,64,20,20,104,18,28
"2017-04-07 04:00:00",1070,66,36,72,6,20,30,176,222,8,NA,62,24,14,102,16,28
"2017-04-07 04:30:00",1080,64,34,78,4,18,34,178,218,8,NA,64,22,16,108,20,28
"2017-04-07 05:00:00",1066,62,50,56,6,24,32,178,228,8,NA,64,22,14,102,18,28
"2017-04-07 05:30:00",1090,62,64,50,4,18,34,176,222,8,NA,64,24,16,122,16,28
"2017-04-07 06:00:00",1086,62,42,48,6,20,38,176,230,8,NA,64,34,16,118,16,28
"2017-04-07 06:30:00",1112,64,42,50,6,18,36,180,238,6,NA,66,38,18,118,20,30
"2017-04-07 07:00:00",1168,62,38,74,6,26,38,182,236,12,NA,68,42,18,128,16,30
"2017-04-07 07:30:00",1250,66,60,72,8,24,42,176,236,12,NA,68,56,20,122,16,28
"2017-04-07 08:00:00",1512,78,194,112,12,32,44,196,256,12,NA,76,48,30,154,22,32
"2017-04-07 08:30:00",1800,76,196,166,30,32,64,208,258,20,NA,74,78,40,188,30,32
"2017-04-07 09:00:00",2312,94,202,234,60,72,100,230,312,38,NA,80,112,68,246,154,34
"2017-04-07 09:30:00",2324,96,200,286,56,72,110,246,328,38,NA,82,106,68,272,124,34
"2017-04-07 10:00:00",2294,104,202,274,52,68,106,254,322,34,NA,78,106,66,248,114,36
"2017-04-07 10:30:00",2422,104,216,288,48,72,98,274,346,38,NA,86,122,70,276,118,36
"2017-04-07 11:00:00",2536,104,210,308,52,88,98,268,374,42,NA,90,134,82,312,112,40
"2017-04-07 11:30:00",2566,100,178,310,54,100,100,282,376,42,NA,86,150,70,346,116,46
"2017-04-07 12:00:00",2528,104,162,308,52,100,112,268,356,40,NA,90,154,74,330,106,44
"2017-04-07 12:30:00",2470,100,164,316,64,94,100,264,374,42,NA,88,154,74,312,104,42
"2017-04-07 13:00:00",2512,106,176,300,66,84,106,278,362,42,NA,88,138,66,314,112,38
"2017-04-07 13:30:00",2520,108,194,302,58,94,106,288,364,44,NA,86,136,70,302,110,36
"2017-04-07 14:00:00",2450,114,192,276,56,96,106,286,368,48,NA,86,120,64,274,116,42
"2017-04-07 14:30:00",2386,110,166,276,46,90,92,280,358,44,NA,84,114,64,266,122,42
"2017-04-07 15:00:00",2380,108,156,282,50,100,94,278,362,50,NA,90,120,64,256,116,42
"2017-04-07 15:30:00",2320,118,156,270,52,84,100,284,346,50,NA,90,108,66,236,120,38
"2017-04-07 16:00:00",2334,112,164,254,54,80,100,280,358,52,NA,88,104,60,230,118,38
"2017-04-07 16:30:00",2306,112,158,264,60,82,96,266,354,64,NA,90,108,60,230,110,36
"2017-04-07 17:00:00",2118,100,108,236,62,70,70,264,328,78,NA,88,94,60,214,106,36
"2017-04-07 17:30:00",2046,100,86,204,54,60,60,246,308,100,NA,82,84,58,198,106,36
"2017-04-07 18:00:00",2042,96,74,180,50,60,64,250,294,112,NA,80,84,52,196,102,36
"2017-04-07 18:30:00",2024,96,82,176,38,60,62,238,294,118,NA,78,96,54,186,104,36
"2017-04-07 19:00:00",1890,94,78,154,32,40,54,224,272,114,NA,84,82,50,162,104,32
"2017-04-07 19:30:00",1844,92,82,134,32,38,56,218,266,120,NA,84,72,48,142,100,30
"2017-04-07 20:00:00",1694,92,94,100,28,38,50,214,242,118,NA,72,50,40,138,98,30
"2017-04-07 20:30:00",1578,80,62,86,22,36,42,204,250,98,NA,76,40,36,144,92,30
"2017-04-07 21:00:00",1394,80,58,102,20,24,36,194,248,50,NA,72,38,34,126,58,28
"2017-04-07 21:30:00",1264,76,56,94,14,24,40,188,240,30,NA,84,30,20,126,18,30
"2017-04-07 22:00:00",1158,66,54,82,8,22,36,186,216,18,NA,76,24,18,116,20,30
"2017-04-07 22:30:00",1128,64,44,80,4,22,36,182,226,10,NA,68,24,14,108,16,28
"2017-04-07 23:00:00",1118,58,46,82,4,20,38,180,224,12,NA,76,24,20,106,18,30
"2017-04-07 23:30:00",1110,58,50,76,4,22,34,176,218,14,NA,76,24,18,106,16,28
"2017-04-08 00:00:00",1104,56,60,76,4,14,32,172,210,8,NA,66,22,18,102,14,28
"2017-04-08 00:30:00",1082,56,54,78,4,18,34,168,226,10,NA,78,24,16,106,16,30
"2017-04-08 01:00:00",1066,54,38,84,4,20,34,172,222,10,NA,66,24,22,100,16,28
"2017-04-08 01:30:00",1056,58,36,76,4,16,34,172,220,6,NA,66,20,14,104,18,30
"2017-04-08 02:00:00",1064,54,38,76,6,22,30,174,220,8,NA,72,22,20,102,16,30
"2017-04-08 02:30:00",1070,60,36,78,6,18,32,174,226,6,NA,76,20,16,104,16,28
"2017-04-08 03:00:00",1062,60,36,80,4,18,34,176,214,10,NA,66,20,14,106,20,30
"2017-04-08 03:30:00",1058,58,36,76,4,20,30,170,208,6,NA,68,26,16,104,16,30
"2017-04-08 04:00:00",1062,56,44,76,4,18,32,170,220,6,NA,68,20,16,108,18,30
"2017-04-08 04:30:00",1088,58,60,78,4,18,30,174,208,8,NA,68,24,16,106,14,28
"2017-04-08 05:00:00",1022,54,44,56,4,20,28,170,210,8,NA,68,22,16,104,18,30
"2017-04-08 05:30:00",1020,54,38,46,4,18,32,172,226,8,NA,68,22,16,104,14,28
"2017-04-08 06:00:00",1060,58,42,52,6,20,34,174,216,6,NA,68,22,16,100,20,30
"2017-04-08 06:30:00",1048,62,40,50,8,18,34,172,212,8,NA,70,20,14,104,18,28
"2017-04-08 07:00:00",1082,60,44,60,8,20,32,174,214,6,NA,66,24,16,112,14,30
"2017-04-08 07:30:00",1106,60,60,62,6,24,38,174,214,6,NA,72,28,16,116,18,28
"2017-04-08 08:00:00",1280,68,78,90,12,24,34,188,230,14,NA,74,40,24,118,44,30
"2017-04-08 08:30:00",1404,70,62,120,26,28,42,194,244,28,NA,74,34,28,146,80,30
"2017-04-08 09:00:00",1546,68,66,162,56,36,60,192,260,26,NA,76,36,26,152,94,34
"2017-04-08 09:30:00",1564,76,62,192,46,34,58,198,290,36,NA,76,32,24,140,92,32
"2017-04-08 10:00:00",1570,76,68,184,46,36,60,200,294,44,NA,76,30,28,136,88,32
"2017-04-08 10:30:00",1614,78,78,194,40,32,58,196,302,42,NA,80,28,24,138,88,34
"2017-04-08 11:00:00",1698,88,102,200,50,34,60,200,308,46,NA,86,32,36,148,90,34
"2017-04-08 11:30:00",1688,84,74,208,48,38,70,206,298,48,NA,80,38,36,146,90,32
"2017-04-08 12:00:00",1652,82,68,202,52,34,66,204,282,52,NA,82,32,32,150,86,34
"2017-04-08 12:30:00",1636,82,62,196,46,38,66,198,284,64,NA,86,34,32,142,84,34
"2017-04-08 13:00:00",1628,84,82,172,48,40,60,190,268,58,NA,80,34,40,146,92,32
"2017-04-08 13:30:00",1622,84,94,160,44,38,58,198,262,68,NA,84,30,40,142,88,32
"2017-04-08 14:00:00",1578,86,66,158,44,32,62,206,258,64,NA,84,30,40,146,88,32
"2017-04-08 14:30:00",1536,86,56,130,40,32,54,202,254,62,NA,84,28,38,144,88,32
"2017-04-08 15:00:00",1538,84,54,130,40,28,48,204,264,64,NA,80,30,40,148,90,28
"2017-04-08 15:30:00",1492,80,62,116,34,24,44,194,264,72,NA,78,30,34,142,86,30
"2017-04-08 16:00:00",1482,82,76,106,30,28,44,196,250,64,NA,82,28,34,146,88,30
"2017-04-08 16:30:00",1414,84,48,106,26,26,44,194,250,60,NA,78,28,32,138,76,30
"2017-04-08 17:00:00",1324,82,48,104,22,28,38,196,250,48,NA,78,30,32,130,38,30
"2017-04-08 17:30:00",1326,76,44,100,12,24,46,188,232,44,NA,76,26,32,126,16,28
"2017-04-08 18:00:00",1334,84,48,86,12,26,46,196,234,48,NA,78,32,36,120,18,30
"2017-04-08 18:30:00",1360,80,52,86,12,28,48,196,244,46,NA,78,50,32,120,18,30
"2017-04-08 19:00:00",1304,78,56,88,10,26,40,194,228,38,NA,78,46,28,116,16,30
"2017-04-08 19:30:00",1264,78,56,78,12,30,40,196,236,34,NA,74,46,30,112,18,30
"2017-04-08 20:00:00",1236,72,72,64,10,26,36,192,230,28,NA,74,32,26,114,20,30
"2017-04-08 20:30:00",1190,66,64,64,8,24,34,192,228,28,NA,76,32,32,108,16,28
"2017-04-08 21:00:00",1210,70,52,78,8,22,36,184,234,28,NA,74,30,24,106,20,30
"2017-04-08 21:30:00",1168,66,48,86,6,26,34,180,224,20,NA,72,28,28,112,16,30
"2017-04-08 22:00:00",1100,62,42,74,6,20,34,178,220,8,NA,70,24,26,106,18,30
"2017-04-08 22:30:00",1120,62,40,80,6,22,34,176,216,16,NA,78,24,22,102,16,28
"2017-04-08 23:00:00",1104,62,42,78,4,20,36,178,220,10,NA,72,22,20,106,18,30
"2017-04-08 23:30:00",1096,60,40,76,4,24,30,176,216,10,NA,72,22,22,104,18,30
"2017-04-09 00:00:00",1070,58,42,72,6,16,30,168,202,6,NA,72,22,20,98,14,28
"2017-04-09 00:30:00",1092,58,60,78,4,18,28,172,220,8,NA,70,22,22,104,18,30
"2017-04-09 01:00:00",1062,58,42,74,6,22,28,170,206,8,NA,72,24,18,102,16,30
"2017-04-09 01:30:00",1060,60,36,76,4,18,30,168,222,10,NA,70,22,22,102,18,30
"2017-04-09 02:00:00",1054,58,40,78,4,20,30,170,216,8,NA,72,20,22,104,16,30
"2017-04-09 02:30:00",1062,58,36,74,4,16,28,176,222,6,NA,76,22,24,100,16,28
"2017-04-09 03:00:00",1072,58,38,88,4,18,30,168,214,8,NA,70,24,22,106,16,30
"2017-04-09 03:30:00",1064,54,36,94,4,18,28,172,210,10,NA,70,22,24,102,18,30
"2017-04-09 04:00:00",1060,56,38,92,4,20,26,172,218,6,NA,68,24,22,102,16,30
"2017-04-09 04:30:00",1076,58,40,94,6,18,28,166,220,8,NA,70,20,24,98,16,28
"2017-04-09 05:00:00",1066,58,58,72,4,16,30,170,208,8,NA,72,22,22,100,18,30
"2017-04-09 05:30:00",1018,58,42,56,6,16,28,174,214,8,NA,66,20,20,100,18,28
"2017-04-09 06:00:00",1036,60,44,48,4,18,30,168,218,8,NA,72,22,22,104,14,30
"2017-04-09 06:30:00",1020,58,38,46,4,18,30,166,212,8,NA,68,20,22,104,18,30
"2017-04-09 07:00:00",1020,56,38,46,4,18,28,170,222,10,NA,70,20,24,102,16,28
"2017-04-09 07:30:00",1066,58,44,48,4,22,26,172,212,12,NA,72,26,22,108,16,32
"2017-04-09 08:00:00",1118,60,72,48,4,20,28,174,222,32,NA,66,34,22,106,18,28
"2017-04-09 08:30:00",1106,64,48,52,6,20,30,172,218,38,NA,74,28,20,104,14,30
"2017-04-09 09:00:00",1116,60,38,52,6,20,32,172,232,34,NA,70,26,26,102,20,28
"2017-04-09 09:30:00",1110,62,38,52,6,24,32,178,212,40,NA,70,26,24,106,16,30
"2017-04-09 10:00:00",1108,62,40,48,4,20,28,176,222,38,NA,68,28,24,106,16,30
"2017-04-09 10:30:00",1064,64,42,48,2,22,28,178,218,40,NA,66,20,26,106,18,30
"2017-04-09 11:00:00",1010,62,40,52,0,16,26,174,204,48,NA,68,16,24,104,16,28
"2017-04-09 11:30:00",1010,60,44,50,0,18,26,168,214,46,NA,68,12,24,98,16,30
"2017-04-09 12:00:00",1096,66,58,52,0,22,26,170,212,44,NA,70,22,24,106,18,30
"2017-04-09 12:30:00",1124,70,60,54,2,22,28,178,224,36,NA,70,28,26,110,16,30
"2017-04-09 13:00:00",1114,68,38,52,6,22,32,182,222,34,NA,66,30,26,112,20,28
"2017-04-09 13:30:00",1066,66,40,48,4,20,26,178,218,36,NA,64,26,24,106,14,30
"2017-04-09 14:00:00",1054,70,40,54,0,20,28,180,202,36,NA,68,30,24,102,16,28
"2017-04-09 14:30:00",1066,62,38,52,0,18,30,172,214,36,NA,72,34,22,102,18,30
"2017-04-09 15:00:00",1058,68,38,52,0,20,26,172,206,34,NA,74,32,24,108,16,28
"2017-04-09 15:30:00",1070,64,38,54,0,20,26,178,216,34,NA,66,32,24,102,16,30
"2017-04-09 16:00:00",1110,70,46,52,0,20,28,172,220,44,NA,68,28,24,106,16,28
"2017-04-09 16:30:00",1120,64,64,50,4,20,30,178,214,46,NA,68,22,22,110,16,30
"2017-04-09 17:00:00",1114,68,46,54,4,22,28,186,218,34,NA,64,24,24,114,20,28
"2017-04-09 17:30:00",1102,64,40,56,8,20,32,180,218,30,NA,66,24,22,108,18,30
"2017-04-09 18:00:00",1142,64,44,60,4,24,32,186,226,24,NA,62,30,24,114,16,28
"2017-04-09 18:30:00",1178,68,48,66,4,24,38,192,232,30,NA,68,36,26,114,18,30
"2017-04-09 19:00:00",1160,72,48,64,6,26,34,180,230,26,NA,64,32,24,118,16,28
"2017-04-09 19:30:00",1166,64,50,62,4,22,32,182,234,30,NA,68,32,22,112,16,28
"2017-04-09 20:00:00",1154,70,52,60,4,26,34,178,222,28,NA,64,32,20,116,20,28
"2017-04-09 20:30:00",1144,70,62,64,4,22,30,180,222,22,NA,60,32,24,114,16,28
"2017-04-09 21:00:00",1170,70,72,78,4,24,32,176,228,20,NA,56,30,24,118,16,28
"2017-04-09 21:30:00",1138,70,48,86,6,22,32,174,222,20,NA,64,26,24,112,16,26
"2017-04-09 22:00:00",1092,62,40,76,6,22,34,168,230,14,NA,64,26,22,110,16,28
"2017-04-09 22:30:00",1094,60,42,78,4,18,30,172,230,14,NA,52,26,22,104,16,26
"2017-04-09 23:00:00",1076,60,40,78,4,24,36,176,222,8,NA,56,24,24,104,16,28
"2017-04-09 23:30:00",1068,60,38,74,4,20,32,178,216,12,NA,54,26,24,104,14,28
"2017-04-10 00:00:00",1046,54,36,70,2,16,32,170,220,6,NA,42,26,20,102,16,28
"2017-04-10 00:30:00",1044,54,36,74,6,18,32,170,220,6,NA,52,26,22,110,14,26
"2017-04-10 01:00:00",1050,56,56,78,4,18,30,172,222,10,NA,42,24,24,106,16,28
"2017-04-10 01:30:00",1040,56,56,74,4,18,32,166,222,6,NA,48,22,26,104,14,28
"2017-04-10 02:00:00",1040,54,36,74,6,18,30,182,216,8,NA,46,24,22,102,14,28
"2017-04-10 02:30:00",1050,54,36,74,4,14,32,176,234,8,NA,48,22,26,104,16,28
"2017-04-10 03:00:00",1044,54,38,76,4,20,34,174,226,8,NA,48,20,24,104,14,28
"2017-04-10 03:30:00",1024,52,34,76,4,16,34,176,212,6,NA,46,26,26,100,16,28
"2017-04-10 04:00:00",1030,52,36,72,4,20,28,174,220,10,NA,50,22,24,100,14,28
"2017-04-10 04:30:00",1032,52,40,76,4,18,34,174,208,6,NA,44,24,22,106,16,28
"2017-04-10 05:00:00",1028,52,40,54,4,20,34,172,218,6,NA,50,24,28,104,14,28
"2017-04-10 05:30:00",1062,52,56,42,4,14,30,172,232,12,NA,40,32,22,122,14,28
"2017-04-10 06:00:00",1064,54,60,46,4,20,40,174,222,8,NA,50,36,24,120,16,28
"2017-04-10 06:30:00",1050,52,44,44,8,16,36,174,226,6,NA,46,42,28,116,16,28
"2017-04-10 07:00:00",1118,56,40,70,4,20,40,176,240,8,NA,50,42,32,130,16,28
"2017-04-10 07:30:00",1166,56,48,82,6,22,40,176,256,8,NA,52,48,30,126,14,30
"2017-04-10 08:00:00",1348,66,84,104,8,28,46,186,242,10,NA,52,60,32,148,16,30
"2017-04-10 08:30:00",1668,70,130,162,22,36,70,228,268,12,NA,62,62,46,176,32,32
"2017-04-10 09:00:00",2054,82,114,220,50,78,100,242,312,22,NA,62,100,64,246,102,34
"2017-04-10 09:30:00",2158,82,112,286,50,90,98,248,326,30,NA,62,102,70,282,104,34
"2017-04-10 10:00:00",2198,88,116,280,42,90,96,266,328,34,NA,72,110,76,268,104,32
"2017-04-10 10:30:00",2292,94,128,292,50,94,100,276,338,32,NA,68,122,80,284,106,34
"2017-04-10 11:00:00",2482,92,156,316,54,118,102,290,348,30,NA,80,130,92,308,114,34
"2017-04-10 11:30:00",2522,94,152,342,56,130,110,290,362,22,NA,72,148,88,296,168,34
"2017-04-10 12:00:00",2474,90,128,342,52,130,102,278,348,26,NA,72,148,78,288,134,32
"2017-04-10 12:30:00",2530,92,122,360,58,126,106,290,344,30,NA,70,136,84,310,138,34
"2017-04-10 13:00:00",2570,102,138,336,56,124,110,302,364,40,NA,70,148,92,304,126,34
"2017-04-10 13:30:00",2642,112,156,326,56,132,120,312,368,28,NA,72,184,92,318,126,36
"2017-04-10 14:00:00",2612,110,190,310,58,122,114,306,390,36,NA,74,190,78,278,134,34
"2017-04-10 14:30:00",2544,106,168,300,56,124,110,314,360,44,NA,70,158,78,268,126,34
"2017-04-10 15:00:00",2570,108,162,304,58,128,110,320,382,42,NA,64,146,86,272,134,36
"2017-04-10 15:30:00",2484,108,126,314,54,114,100,312,376,40,NA,68,150,80,254,140,36
"2017-04-10 16:00:00",2440,98,128,296,56,110,92,300,370,42,NA,74,168,70,258,142,34
"2017-04-10 16:30:00",2442,96,146,298,78,98,88,274,372,70,NA,68,166,70,246,124,40
"2017-04-10 17:00:00",2314,104,136,264,80,76,92,270,362,110,NA,58,146,62,214,110,40
"2017-04-10 17:30:00",2186,102,116,222,64,68,74,248,342,116,NA,62,126,60,204,110,38
"2017-04-10 18:00:00",2130,98,104,212,38,62,68,248,316,116,NA,54,110,52,192,106,38
"2017-04-10 18:30:00",2076,100,102,202,38,58,64,244,318,122,NA,50,114,52,182,108,34
"2017-04-10 19:00:00",1924,92,98,176,34,42,54,234,296,116,NA,56,80,42,164,102,30
"2017-04-10 19:30:00",1844,84,100,152,32,38,48,228,288,114,NA,56,64,40,156,110,28
"2017-04-10 20:00:00",1716,92,106,102,28,34,48,222,274,108,NA,52,50,30,154,100,28
"2017-04-10 20:30:00",1578,86,82,88,24,28,34,216,258,94,NA,54,42,28,148,88,28
"2017-04-10 21:00:00",1418,84,58,92,16,24,36,208,258,50,NA,48,36,22,140,66,28
"2017-04-10 21:30:00",1266,78,54,86,10,24,38,196,258,26,NA,50,30,20,136,16,28
"2017-04-10 22:00:00",1172,64,50,82,8,22,36,190,238,18,NA,56,26,18,132,20,28
"2017-04-10 22:30:00",1152,62,50,74,4,22,36,186,238,12,NA,48,32,16,124,18,28
"2017-04-10 23:00:00",1132,58,48,78,6,22,38,186,242,8,NA,46,24,18,114,16,28
"2017-04-10 23:30:00",1116,58,44,78,6,24,36,186,240,10,NA,52,28,16,112,18,28
"2017-04-11 00:00:00",1100,54,50,72,6,18,34,180,222,6,NA,40,24,14,110,14,28
"2017-04-11 00:30:00",1104,58,64,78,6,22,34,186,230,8,NA,48,24,16,112,14,28
"2017-04-11 01:00:00",1056,52,38,70,4,18,34,178,240,8,NA,42,20,14,112,16,28
"2017-04-11 01:30:00",1058,54,36,74,4,18,32,176,238,6,NA,44,20,14,110,14,28
"2017-04-11 02:00:00",1072,56,38,76,4,20,38,178,232,10,NA,48,22,16,108,18,26
"2017-04-11 02:30:00",1070,54,38,74,4,22,36,182,230,8,NA,40,22,16,116,18,28
"2017-04-11 03:00:00",1066,52,36,72,4,18,30,180,218,8,NA,48,20,14,116,20,28
"2017-04-11 03:30:00",1052,56,36,76,4,22,36,176,220,6,NA,48,26,16,108,14,28
"2017-04-11 04:00:00",1058,54,34,72,6,16,30,178,214,8,NA,42,22,16,112,14,28
"2017-04-11 04:30:00",1084,54,48,74,6,18,30,174,222,8,NA,52,24,14,114,16,28
"2017-04-11 05:00:00",1052,52,66,54,4,22,34,182,220,8,NA,46,22,14,112,18,28
"2017-04-11 05:30:00",1048,54,36,44,4,20,34,174,230,8,NA,46,24,16,126,14,28
"2017-04-11 06:00:00",1092,56,44,48,6,20,38,184,230,6,NA,52,34,14,124,16,26
"2017-04-11 06:30:00",1120,56,42,50,4,22,38,184,222,12,NA,44,50,16,132,18,28
"2017-04-11 07:00:00",1168,56,44,76,6,24,38,182,244,10,NA,52,42,18,142,14,28
"2017-04-11 07:30:00",1252,60,64,74,8,28,40,180,258,14,NA,52,54,20,134,16,28
"2017-04-11 08:00:00",1478,64,116,118,16,30,54,202,278,22,NA,52,52,30,154,24,32
"2017-04-11 08:30:00",1804,76,124,172,26,42,66,212,280,26,NA,62,76,42,206,54,34
"2017-04-11 09:00:00",2398,86,146,248,68,104,108,268,348,32,NA,62,130,72,268,112,46
"2017-04-11 09:30:00",2574,94,148,338,58,114,122,284,360,42,NA,64,152,72,332,116,46
"2017-04-11 10:00:00",2670,102,204,338,50,120,130,302,362,48,NA,72,168,78,296,116,46
"2017-04-11 10:30:00",2768,120,236,336,52,114,124,314,362,56,NA,60,172,86,330,112,48
"2017-04-11 11:00:00",2956,118,222,366,54,138,136,312,406,52,NA,82,210,116,328,120,46
"2017-04-11 11:30:00",2998,126,210,402,60,146,136,308,400,58,NA,70,230,128,348,124,48
"2017-04-11 12:00:00",2980,126,242,406,54,136,134,324,398,56,NA,54,232,108,326,124,46
"2017-04-11 12:30:00",2924,126,246,398,60,134,134,310,392,56,NA,66,212,108,324,120,44
"2017-04-11 13:00:00",3026,122,270,374,56,124,154,310,392,54,NA,58,210,110,312,142,44
"2017-04-11 13:30:00",3034,118,250,366,58,120,168,342,414,62,NA,64,206,120,322,192,46
"2017-04-11 14:00:00",2944,124,208,362,54,126,156,338,408,58,NA,62,186,122,298,180,44
"2017-04-11 14:30:00",2834,118,160,352,56,118,158,328,410,58,NA,58,184,124,296,166,44
"2017-04-11 15:00:00",2772,122,158,344,54,118,132,318,404,54,NA,64,178,116,270,170,48
"2017-04-11 15:30:00",2658,116,160,304,52,106,120,302,394,66,NA,54,176,114,248,160,48
"2017-04-11 16:00:00",2626,132,176,298,52,102,112,300,384,56,NA,58,168,92,260,150,46
"2017-04-11 16:30:00",2640,124,160,306,50,106,116,290,380,58,NA,56,176,98,260,164,44
"2017-04-11 17:00:00",2512,120,134,292,54,82,98,284,368,108,NA,56,150,78,254,190,44
"2017-04-11 17:30:00",2348,116,116,266,44,68,88,282,346,110,NA,58,110,74,242,192,42
"2017-04-11 18:00:00",2252,114,106,224,42,66,82,264,340,108,NA,52,106,70,240,156,40
"2017-04-11 18:30:00",2248,108,106,220,36,66,86,256,336,118,NA,56,104,70,230,160,38
"2017-04-11 19:00:00",2102,108,118,196,32,56,66,238,312,112,NA,48,86,56,202,158,32
"2017-04-11 19:30:00",1958,102,96,156,28,50,54,244,290,122,NA,60,74,52,188,160,32
"2017-04-11 20:00:00",1812,104,72,104,28,36,56,240,282,124,NA,50,62,54,178,154,32
"2017-04-11 20:30:00",1672,94,70,76,24,34,46,224,276,90,NA,48,52,42,168,146,32
"2017-04-11 21:00:00",1490,94,58,92,16,30,38,220,268,46,NA,52,46,34,156,116,30
"2017-04-11 21:30:00",1360,90,58,90,8,24,44,212,266,34,NA,50,42,22,154,36,32
"2017-04-11 22:00:00",1232,90,56,78,8,26,40,198,254,24,NA,50,28,18,136,26,32
"2017-04-11 22:30:00",1224,84,62,74,4,24,36,196,238,12,NA,52,26,22,116,18,32
"2017-04-11 23:00:00",1184,82,76,78,4,22,40,194,222,14,NA,44,24,24,114,22,32
"2017-04-11 23:30:00",1166,82,46,76,4,22,42,198,230,10,NA,48,28,20,112,20,32
"2017-04-12 00:00:00",1138,74,40,72,4,18,34,186,234,10,NA,48,22,20,110,14,30
"2017-04-12 00:30:00",1108,72,42,72,4,20,36,192,242,10,NA,42,24,22,108,20,32
"2017-04-12 01:00:00",1110,72,40,74,4,20,32,178,246,12,NA,50,22,22,108,16,32
"2017-04-12 01:30:00",1096,70,42,74,4,20,38,186,238,10,NA,44,22,18,110,18,34
"2017-04-12 02:00:00",1098,72,38,74,4,18,40,182,240,8,NA,42,26,20,100,20,30
"2017-04-12 02:30:00",1090,72,40,74,6,20,34,178,236,8,NA,52,20,16,112,16,32
"2017-04-12 03:00:00",1110,70,52,74,4,20,36,180,238,8,NA,48,20,20,108,18,32
"2017-04-12 03:30:00",1104,72,68,72,4,20,34,176,230,6,NA,40,22,18,112,16,32
"2017-04-12 04:00:00",1092,72,36,76,4,20,32,182,226,8,NA,46,22,18,108,16,30
"2017-04-12 04:30:00",1086,68,36,70,4,20,36,184,224,8,NA,50,24,18,110,18,32
"2017-04-12 05:00:00",1050,66,38,54,4,22,34,180,234,6,NA,40,20,18,106,16,32
"2017-04-12 05:30:00",1092,68,38,44,4,18,36,180,224,8,NA,50,32,20,132,18,30
"2017-04-12 06:00:00",1096,68,46,50,4,22,40,182,228,6,NA,44,40,16,124,14,32
"2017-04-12 06:30:00",1112,72,46,48,6,18,40,178,226,8,NA,46,34,24,122,16,32
"2017-04-12 07:00:00",1174,78,70,74,2,22,38,182,246,8,NA,50,38,20,142,18,32
"2017-04-12 07:30:00",1154,74,80,72,0,20,40,176,244,6,NA,50,38,20,122,18,32
"2017-04-12 08:00:00",1294,84,66,122,2,26,48,190,246,8,NA,52,40,30,126,40,36
"2017-04-12 08:30:00",1614,86,88,148,8,32,76,202,256,10,NA,62,64,50,190,78,36
"2017-04-12 09:00:00",2080,100,112,230,40,76,102,226,310,14,NA,54,98,64,256,144,40
"2017-04-12 09:30:00",2188,100,130,282,42,80,112,238,322,24,NA,66,112,86,284,126,44
"2017-04-12 10:00:00",2172,92,136,286,32,92,104,248,328,36,NA,62,110,74,266,128,44
"2017-04-12 10:30:00",2268,102,122,302,26,98,114,260,336,34,NA,60,134,88,284,114,46
"2017-04-12 11:00:00",2392,106,138,334,38,116,114,264,332,32,NA,72,144,92,320,120,40
"2017-04-12 11:30:00",2410,112,126,328,32,112,126,260,348,34,NA,62,146,86,330,124,36
"2017-04-12 12:00:00",2440,110,138,332,38,116,122,266,352,34,NA,62,164,82,302,114,38
